ID,TargetLogLoss,TargetRAUC
ID_2C591D9C0E,1,1
ID_73D573EAE0,1,1
ID_991FC56EBB,1,1
ID_40E9EB089C,1,1
ID_38C3F89FCC,1,1
ID_293B9F2DEB,1,1
ID_46E8F3E3F7,1,1
ID_36F716DD2D,1,1
ID_F84299B48F,1,1
ID_E7537463D8,1,1
ID_B6F7CB9223,1,1
ID_EF5DA40587,1,1
ID_784F4CB536,1,1
ID_BD2E4D757B,1,1
ID_B6F8D90CAA,1,1
ID_FFC0DC736B,1,1
ID_7BDE8DC698,1,1
ID_FF2D329D40,1,1
ID_0223FD9FCF,1,1
ID_DA4B010721,1,1
ID_75A5BF2EE0,1,1
ID_3356279A4C,1,1
ID_4B6D2500B0,1,1
ID_EA6D2B4D8A,1,1
ID_1EAC39ECB7,1,1
ID_C6FE2BDED3,1,1
ID_3C015F1759,1,1
ID_91FAF65F50,1,1
ID_3D2EE387C9,1,1
ID_668547E218,1,1
ID_EDE448FDE9,1,1
ID_C3F068FD44,1,1
ID_D8EE9732CA,1,1
ID_770A15673E,1,1
ID_D14D5A102D,1,1
ID_D165DC9D9C,1,1
ID_6F9A05B97A,1,1
ID_E7E5E978AC,1,1
ID_E2C891B82A,1,1
ID_DC2B642A32,1,1
ID_03E775DFE4,1,1
ID_467C59C0DD,1,1
ID_106AE9A19B,1,1
ID_5007A8D008,1,1
ID_C1785E036D,1,1
ID_3D7A5CB5BC,1,1
ID_A1AB34E3AE,1,1
ID_82F88BCED1,1,1
ID_AAABB5C5FA,1,1
ID_E67C5F3899,1,1
ID_8F8AA643DC,1,1
ID_99E80AC2B5,1,1
ID_B8D19BDAB4,1,1
ID_AFCA78578B,1,1
ID_27C2015F58,1,1
ID_5FDBE2C18D,1,1
ID_BAF1E7C3CA,1,1
ID_222A49186B,1,1
ID_13089A2EC7,1,1
ID_D9627402FD,1,1
ID_4F3C193242,1,1
ID_2D65F30807,1,1
ID_E0F1D336C6,1,1
ID_AEA04E5743,1,1
ID_AF1F1540BB,1,1
ID_3B76444D69,1,1
ID_D1DFE5BA19,1,1
ID_F4D9FF7F66,1,1
ID_A9A4EB7B8D,1,1
ID_51C9CB88B2,1,1
ID_CB6A1A9D79,1,1
ID_A8EE5804E0,1,1
ID_3A4068AABE,1,1
ID_87DF99EF84,1,1
ID_71F0BDAAAE,1,1
ID_9CBE7B4070,1,1
ID_392FF25B70,1,1
ID_12699EE509,1,1
ID_DF29190A0D,1,1
ID_210C06142D,1,1
ID_62D400A854,1,1
ID_F34C2BD8B0,1,1
ID_9BD1B974F6,1,1
ID_AE71CAAB5E,1,1
ID_6860B85955,1,1
ID_B856125995,1,1
ID_99A87DFEEE,1,1
ID_7CF7C0A5BA,1,1
ID_F27B0D0DCC,1,1
ID_18971D2804,1,1
ID_6B2811BC91,1,1
ID_316B84EDE6,1,1
ID_70BC02DA6E,1,1
ID_8831DE1779,1,1
ID_C60703174A,1,1
ID_725E350586,1,1
ID_790BDF639E,1,1
ID_C64050306F,1,1
ID_78DEA1440D,1,1
ID_22BF20BDAE,1,1
ID_B8BEE5112B,1,1
ID_993098415A,1,1
ID_CFAA1ED639,1,1
ID_AA3BE1BC32,1,1
ID_2D5A0D4509,1,1
ID_CC57B645FE,1,1
ID_F91FDE1011,1,1
ID_8A8EB0A72D,1,1
ID_283EE42D37,1,1
ID_348FF3EDC4,1,1
ID_176014A66E,1,1
ID_22AD4A75A9,1,1
ID_08D45A8008,1,1
ID_E1E6847897,1,1
ID_7C139ACF40,1,1
ID_7418F908BA,1,1
ID_09922E3F86,1,1
ID_8E79384176,1,1
ID_D66E68C874,1,1
ID_1A17278639,1,1
ID_BAA89ABC4E,1,1
ID_393FB9DAA5,1,1
ID_6B7C8269B0,1,1
ID_F927AB8012,1,1
ID_AAF4697C9C,1,1
ID_6E4FDE842C,1,1
ID_FD87CEA32A,1,1
ID_E40A35A49D,1,1
ID_8D4B3863A8,1,1
ID_D5228462E5,1,1
ID_72EC22D122,1,1
ID_AE4FACEF19,1,1
ID_5DAA422544,1,1
ID_8A5C84A2D4,1,1
ID_B055161CCA,1,1
ID_BEEE59B7D7,1,1
ID_EA37D4BED6,1,1
ID_A5FCCA5C17,1,1
ID_1A61DB95BA,1,1
ID_D6FCF01568,1,1
ID_801F85DBC6,1,1
ID_89C8196C0A,1,1
ID_ECB3C1B028,1,1
ID_6479CD3848,1,1
ID_BB6E4B5E95,1,1
ID_F60C17DF55,1,1
ID_1621F12255,1,1
ID_A5716BD5FA,1,1
ID_E67CEF03ED,1,1
ID_AE728B0539,1,1
ID_6D9C58BA2E,1,1
ID_88A94D7FCB,1,1
ID_41539F056F,1,1
ID_930715B1B6,1,1
ID_7028ECFD30,1,1
ID_4A13B0C242,1,1
ID_C0CD132706,1,1
ID_6FF8CF5745,1,1
ID_D9FA061960,1,1
ID_0247D4C794,1,1
ID_6EA315059A,1,1
ID_257912B624,1,1
ID_A794EBF7AE,1,1
ID_1DD8D565BC,1,1
ID_A0CFED343D,1,1
ID_C1A97C13A1,1,1
ID_4456AF84B1,1,1
ID_E2BAF495AF,1,1
ID_AF66107D5F,1,1
ID_9AD432D19B,1,1
ID_AC9BFD8AFF,1,1
ID_343FD94C77,1,1
ID_D1C8B3C5D3,1,1
ID_8F1304466E,1,1
ID_D8589B0754,1,1
ID_B40A04DA8E,1,1
ID_7A51D112CF,1,1
ID_31E7AD0512,1,1
ID_48B953CA94,1,1
ID_22A780CEA2,1,1
ID_56EAF0D0F8,1,1
ID_3DDC7FDC4F,1,1
ID_B3CB7E7175,1,1
ID_5E910B22D2,1,1
ID_CB9B775CB3,1,1
ID_62CB149954,1,1
ID_65FB85D137,1,1
ID_A458391A18,1,1
ID_9FD5A9B90C,1,1
ID_E1245860A5,1,1
ID_53C9926DD5,1,1
ID_66511B56A1,1,1
ID_8B9B8CCEB8,1,1
ID_8891D112B6,1,1
ID_1E9395370B,1,1
ID_4E04454F92,1,1
ID_6641C8699B,1,1
ID_70657EB812,1,1
ID_7ECE82E108,1,1
ID_5611175936,1,1
ID_2D4CD5AE86,1,1
ID_4E4CD7CE49,1,1
ID_010104C54C,1,1
ID_CD37AEAAFB,1,1
ID_A6EDB87325,1,1
ID_4013740705,1,1
ID_A36A69A78E,1,1
ID_BD0100C2FD,1,1
ID_F92FA76A39,1,1
ID_71D711C84D,1,1
ID_AFE910D7F0,1,1
ID_EB4CB06681,1,1
ID_7B3663DD7B,1,1
ID_C40402735B,1,1
ID_FC1BCDF1D7,1,1
ID_DCFFE7A6BF,1,1
ID_8A03851DF2,1,1
ID_EDCCB3971E,1,1
ID_CE8613EF08,1,1
ID_9B53A3FD05,1,1
ID_9E5AC5F76F,1,1
ID_BDA13635EF,1,1
ID_0BD2E9382D,1,1
ID_BBF6B74AF8,1,1
ID_F8A5BB2E39,1,1
ID_3E0E37B987,1,1
ID_B439778BE4,1,1
ID_926ABDF05E,1,1
ID_9FDD78E308,1,1
ID_B3E724AF1F,1,1
ID_FAA6348B58,1,1
ID_E135416144,1,1
ID_A09BDD4346,1,1
ID_71E5F53500,1,1
ID_3F84E48EED,1,1
ID_910B62E159,1,1
ID_D7DE031370,1,1
ID_F06B9B9166,1,1
ID_016508978C,1,1
ID_D2A2D3D6EA,1,1
ID_8A468046A7,1,1
ID_A3558AE86B,1,1
ID_9B95E2DD49,1,1
ID_7C9776FC34,1,1
ID_D90F14B5F2,1,1
ID_94AEB61F82,1,1
ID_901B0A9874,1,1
ID_0692157D64,1,1
ID_087A74CDDC,1,1
ID_D5BEB7923E,1,1
ID_AE0986F8B4,1,1
ID_FBD8DD7AEF,1,1
ID_5BB5EBD92A,1,1
ID_0B20EDEF7E,1,1
ID_F9FA0CC86F,1,1
ID_13722F6C79,1,1
ID_924D03E7C4,1,1
ID_EAB48C4664,1,1
ID_BB63551784,1,1
ID_7DEF7D7236,1,1
ID_13D7777683,1,1
ID_AC6DCAECC7,1,1
ID_107B71773D,1,1
ID_10DB2DF35F,1,1
ID_86E81E35D7,1,1
ID_A31AECC11D,1,1
ID_9850306CBA,1,1
ID_573CB1F2CB,1,1
ID_1EA0473BA7,1,1
ID_1E15D99E97,1,1
ID_E56320D701,1,1
ID_4136D951DC,1,1
ID_018F65DE25,1,1
ID_A9A3E9AF95,1,1
ID_4E6821D8FE,1,1
ID_523464AF11,1,1
ID_8BFF12E64B,1,1
ID_19155D8351,1,1
ID_C56A895BC8,1,1
ID_BB6C058F70,1,1
ID_371248D615,1,1
ID_2861C3400C,1,1
ID_5F48053FB7,1,1
ID_1587591A5A,1,1
ID_38C9D1A732,1,1
ID_9D16896BBE,1,1
ID_9136C49AAA,1,1
ID_FA4EEF2C79,1,1
ID_7243D0717A,1,1
ID_94D187A95D,1,1
ID_38E037A063,1,1
ID_9FC40B66CB,1,1
ID_78E6DBA4C3,1,1
ID_A46BDEFD1D,1,1
ID_8AEB4DD311,1,1
ID_0F4AF6CA81,1,1
ID_D8C139344F,1,1
ID_9495D66141,1,1
ID_307A07B5BD,1,1
ID_D92D997A66,1,1
ID_11D2A0FEF0,1,1
ID_B5B4ACB7D7,1,1
ID_41A56E7383,1,1
ID_9F2C17B47F,1,1
ID_8EF2A6CB13,1,1
ID_B591F718BE,1,1
ID_181B8A865F,1,1
ID_660C5AF0CE,1,1
ID_4EA1275E35,1,1
ID_91848774D8,1,1
ID_6AF1EEA1C9,1,1
ID_0EA038F766,1,1
ID_E180C9311B,1,1
ID_E32AC219AF,1,1
ID_B43E6476F4,1,1
ID_F0AB3CBE51,1,1
ID_7CDBCEB831,1,1
ID_6596C59179,1,1
ID_1ED2722DA8,1,1
ID_384A9D0D6E,1,1
ID_9A530318F7,1,1
ID_F073300DB2,1,1
ID_A6846BB9B6,1,1
ID_C699F1D454,1,1
ID_057854FF33,1,1
ID_3285F432C8,1,1
ID_C83B8370D2,1,1
ID_57BE03E447,1,1
ID_7B5481C37B,1,1
ID_280ED77D5C,1,1
ID_B66304CF3F,1,1
ID_F37B68AA19,1,1
ID_483709C561,1,1
ID_540C69E987,1,1
ID_FF02253D2A,1,1
ID_17163EF9D9,1,1
ID_FEAAEE663A,1,1
ID_2EB8E24959,1,1
ID_B5BD82A17C,1,1
ID_D3E8716FFD,1,1
ID_EEAF880320,1,1
ID_249ABBFD35,1,1
ID_7F75877F01,1,1
ID_334EB80E25,1,1
ID_B01F394D30,1,1
ID_0CF78FBBEA,1,1
ID_5E8A0CC524,1,1
ID_C6AEB4E5A3,1,1
ID_FC7B30ECC8,1,1
ID_6335855505,1,1
ID_28DF4A67F7,1,1
ID_7ECFD32E84,1,1
ID_3646954793,1,1
ID_AC90A046D5,1,1
ID_3A1DF3CFBC,1,1
ID_122B960931,1,1
ID_9A26FFA0E3,1,1
ID_68C0C393C0,1,1
ID_70DEB8DFDD,1,1
ID_0A8EAE06C0,1,1
ID_B835010050,1,1
ID_069FB48BC4,1,1
ID_F61282AF96,1,1
ID_1AB542D928,1,1
ID_030965927E,1,1
ID_20A7051D6D,1,1
ID_F842CDED98,1,1
ID_8AE672B53C,1,1
ID_E42B07B460,1,1
ID_CEF249F4C6,1,1
ID_88BC756082,1,1
ID_4AFEF8CA8D,1,1
ID_65D90B9105,1,1
ID_135AD603CF,1,1
ID_377117593E,1,1
ID_157A467F2C,1,1
ID_6590754CA4,1,1
ID_50EFBA030F,1,1
ID_E9F5121325,1,1
ID_EA7346A742,1,1
ID_B55826AC4F,1,1
ID_BC081889E7,1,1
ID_97A29C1D39,1,1
ID_EA810750B7,1,1
ID_698468F4F9,1,1
ID_7A3BFFF0A1,1,1
ID_242253EB17,1,1
ID_5C533B1DA1,1,1
ID_741D471682,1,1
ID_2EAF54E977,1,1
ID_C8FAE5BB1D,1,1
ID_2C82B1CE28,1,1
ID_6911CE5EBD,1,1
ID_083DABB1F3,1,1
ID_3D448DAD4E,1,1
ID_7F098BF652,1,1
ID_3DF0204CDF,1,1
ID_C3BD8DC90F,1,1
ID_4E09E4F761,1,1
ID_B7879FC4A5,1,1
ID_331267FAB6,1,1
ID_2111892878,1,1
ID_A287A93CEB,1,1
ID_4D1145C236,1,1
ID_486760373E,1,1
ID_47ABE52AEB,1,1
ID_3D0CDE0393,1,1
ID_E6C83B9A61,1,1
ID_8DFCFADF60,1,1
ID_FF8432FFDE,1,1
ID_6B4B980D52,1,1
ID_0C54A3A4FA,1,1
ID_F749295D5C,1,1
ID_8D57BE298D,1,1
ID_BEFB7801E0,1,1
ID_03D01D76DB,1,1
ID_8FFA48B3E1,1,1
ID_B57A8F6F9D,1,1
ID_17D6B7BAAB,1,1
ID_FBB63442D6,1,1
ID_D8FF8E2375,1,1
ID_705A8E0019,1,1
ID_ECF496CA13,1,1
ID_B3CF2CEAE2,1,1
ID_1B0BC87EF7,1,1
ID_A7012273EF,1,1
ID_FB731FFED8,1,1
ID_D3F3A5E035,1,1
ID_CAB326F6DE,1,1
ID_9D634A59EE,1,1
ID_69FAAB509A,1,1
ID_D6B6AAF070,1,1
ID_064B4A13D0,1,1
ID_FC6126D8E4,1,1
ID_F7169480E1,1,1
ID_5D63BA6CA0,1,1
ID_BD359F7FC3,1,1
ID_DE49F1AC32,1,1
ID_AA5C91B7DC,1,1
ID_0A8EAE57B6,1,1
ID_EFE8A214FB,1,1
ID_E40ED9695C,1,1
ID_66A2EEFA22,1,1
ID_7F34E89F32,1,1
ID_14BA53BC8E,1,1
ID_6F223BE9E0,1,1
ID_CBD0996A40,1,1
ID_911452D5FE,1,1
ID_43376DC64B,1,1
ID_11582FD439,1,1
ID_2919684D39,1,1
ID_E1A8ADE733,1,1
ID_C8CE09B771,1,1
ID_55123C98F8,1,1
ID_544D930105,1,1
ID_0572351C96,1,1
ID_4BFCD59A65,1,1
ID_A72FC97332,1,1
ID_EC641DFBF5,1,1
ID_33803B2B76,1,1
ID_0AA59DAF7F,1,1
ID_3F1FF10C90,1,1
ID_AA9054FD9F,1,1
ID_5F5A67FAB0,1,1
ID_37A4177311,1,1
ID_8CA201F2A3,1,1
ID_E73876ACAC,1,1
ID_840E4B2BC1,1,1
ID_DFEC10A68D,1,1
ID_966C2CEE96,1,1
ID_5E8BE87C21,1,1
ID_8454A65BDB,1,1
ID_F479EBD626,1,1
ID_C3A9B9EC76,1,1
ID_7CD4CB5C46,1,1
ID_ABAB81405E,1,1
ID_1234298A94,1,1
ID_6BC94F527F,1,1
ID_FD4148C41F,1,1
ID_798FAD52CC,1,1
ID_FA50B04A1E,1,1
ID_83D40EAF12,1,1
ID_F8F5A0F60A,1,1
ID_FFC7DF234F,1,1
ID_8AA4B5A159,1,1
ID_B2E4CFFA80,1,1
ID_1CABA01C02,1,1
ID_E259130197,1,1
ID_2AD04F42EF,1,1
ID_FD27C82934,1,1
ID_944C361582,1,1
ID_57FF0BC022,1,1
ID_558570DC95,1,1
ID_AEF018ED10,1,1
ID_77C97B9BD8,1,1
ID_967A516A6E,1,1
ID_8C97D39015,1,1
ID_51A64226F8,1,1
ID_04326B7833,1,1
ID_6E0649C196,1,1
ID_90DE3D2A86,1,1
ID_5E8395D739,1,1
ID_8A983D3A71,1,1
ID_B1FC6BB09E,1,1
ID_C8DC0AD4C0,1,1
ID_89861D0D17,1,1
ID_07899E7EF1,1,1
ID_612DDF608F,1,1
ID_8F59B38CF3,1,1
ID_83CFB5DAED,1,1
ID_428457C606,1,1
ID_C2735E033A,1,1
ID_251BD4902C,1,1
ID_09C95077A0,1,1
ID_62ECFDD4F6,1,1
ID_AD2E86B08B,1,1
ID_6C4456AAE9,1,1
ID_1110EE3D2D,1,1
ID_970E10CB69,1,1
ID_9B00454E25,1,1
ID_36325A15F8,1,1
ID_2494B7DAE3,1,1
ID_873107DABB,1,1
ID_E20D1DD76B,1,1
ID_F8E31889E3,1,1
ID_2AF707CB2D,1,1
ID_8D16F64C07,1,1
ID_8C7245C670,1,1
ID_2F90F9EA81,1,1
ID_E6C15ABBEE,1,1
ID_2F7E442B88,1,1
ID_4F7180695D,1,1
ID_34E4897CDE,1,1
ID_7AA78A6887,1,1
ID_39BB119420,1,1
ID_CCF99C7AED,1,1
ID_BE2873662F,1,1
ID_D03DCCF838,1,1
ID_0981BCEC09,1,1
ID_78BD9CBAC1,1,1
ID_DB2A3FC584,1,1
ID_D03271519D,1,1
ID_941C1889B3,1,1
ID_69EC480D90,1,1
ID_248F98BB02,1,1
ID_183B10AB17,1,1
ID_3612FE823C,1,1
ID_123DE96FAB,1,1
ID_27B57D05D3,1,1
ID_3D29C52380,1,1
ID_FBFB77BD39,1,1
ID_2B0C3AD304,1,1
ID_9A5C07BD4C,1,1
ID_EC65710C3F,1,1
ID_47FD66EBBE,1,1
ID_D8CCBF5536,1,1
ID_0CC47E4CA5,1,1
ID_BE59A68A0D,1,1
ID_DD680B8435,1,1
ID_5D570CED6A,1,1
ID_89463C64DB,1,1
ID_3325570CD6,1,1
ID_98359FEA55,1,1
ID_8C63B5A70D,1,1
ID_05FB2EEBA5,1,1
ID_D0A59AD359,1,1
ID_85CC86EF53,1,1
ID_488ECA442F,1,1
ID_0E865CEB43,1,1
ID_A5CA2B64C2,1,1
ID_6194F1B2F2,1,1
ID_35067D1922,1,1
ID_4EF16D532E,1,1
ID_C3F110788E,1,1
ID_4586BE3D23,1,1
ID_597F7F4010,1,1
ID_30E27F5C93,1,1
ID_12FE743DE1,1,1
ID_D77C489293,1,1
ID_85D1876DE2,1,1
ID_89A9CF5952,1,1
ID_7B9E4749A8,1,1
ID_4580CF978F,1,1
ID_C117F9429D,1,1
ID_194F20E2DE,1,1
ID_F0042F4897,1,1
ID_F73279789A,1,1
ID_E2A1D388F6,1,1
ID_1CCAE00DED,1,1
ID_2E6F4DB1BD,1,1
ID_613EC98210,1,1
ID_AC4665FDA0,1,1
ID_ABB3297AF6,1,1
ID_CD89C2D199,1,1
ID_EA4EC5DD8A,1,1
ID_7E943358C3,1,1
ID_13DB7A62DF,1,1
ID_4AF66855C4,1,1
ID_B441ACFCAF,1,1
ID_64A3EE9BE7,1,1
ID_48CC310CB2,1,1
ID_C70B2DFD2E,1,1
ID_76737B728B,1,1
ID_4538EBE37B,1,1
ID_498702FB2A,1,1
ID_3E2E484831,1,1
ID_B5FA620097,1,1
ID_E765ECD5C8,1,1
ID_2FFDC5322B,1,1
ID_5C3483B5E8,1,1
ID_82F9F677D6,1,1
ID_A1C79801C5,1,1
ID_451A5A9D47,1,1
ID_C58FA69B51,1,1
ID_31A49FEB26,1,1
ID_521E74F92F,1,1
ID_DAF13DDED5,1,1
ID_07F2EE9B31,1,1
ID_B1CD6F349A,1,1
ID_22B4FA6370,1,1
ID_F6D28EEA3A,1,1
ID_A0A5D48922,1,1
ID_D28DE96832,1,1
ID_DAFE4E7B2A,1,1
ID_71A449E880,1,1
ID_61DA3866EE,1,1
ID_FA812C2328,1,1
ID_0D21CBFBB0,1,1
ID_3213B6DAA3,1,1
ID_6B0C479C38,1,1
ID_BAD7D2AD47,1,1
ID_E2E05A0C7F,1,1
ID_DC72429428,1,1
ID_DDA3E7B7F5,1,1
ID_6E1C7BF83A,1,1
ID_81798487DD,1,1
ID_05BD9C79A8,1,1
ID_D24596AEAF,1,1
ID_DEF4B1208E,1,1
ID_2C1BFEFCF4,1,1
ID_F2302DF84E,1,1
ID_3EA3437ADD,1,1
ID_2F3552F042,1,1
ID_435B4285D2,1,1
ID_35F2CC3DE9,1,1
ID_40CA7C4FA5,1,1
ID_81C42A3606,1,1
ID_A5E4C085C5,1,1
ID_7D1FF33F71,1,1
ID_59F440185F,1,1
ID_85BB1D49D3,1,1
ID_DB29103808,1,1
ID_B8A77D585B,1,1
ID_2C495DFA4D,1,1
ID_B7422D5C8A,1,1
ID_EF74EB6912,1,1
ID_B9F207FDD9,1,1
ID_533C367AE2,1,1
ID_F28816EFFF,1,1
ID_EFD472A6CC,1,1
ID_52A45D8C2C,1,1
ID_6324CFED6D,1,1
ID_079369155C,1,1
ID_98422D2C38,1,1
ID_2577CC96FC,1,1
ID_182BBAE6D6,1,1
ID_129842F8ED,1,1
ID_5511FB3865,1,1
ID_0EE7D48982,1,1
ID_A0959354F6,1,1
ID_F7E5AD97B2,1,1
ID_43CF34E6D2,1,1
ID_FC0FE7BF6F,1,1
ID_527D20E3EE,1,1
ID_504C63AE04,1,1
ID_7F41FCBA76,1,1
ID_E7A21CD65E,1,1
ID_AC804E1261,1,1
ID_14A0955505,1,1
ID_6263624BA2,1,1
ID_50E4A2C591,1,1
ID_1295DD4D73,1,1
ID_E22A0F10E8,1,1
ID_844F7F9DE7,1,1
ID_B35FF9C7DE,1,1
ID_83080BB568,1,1
ID_59A92BFA9E,1,1
ID_F83112A9A7,1,1
ID_FD6B32920A,1,1
ID_F2F0A0B370,1,1
ID_037818276F,1,1
ID_11B000B9C1,1,1
ID_5ED41EB5D5,1,1
ID_6267DBA4EA,1,1
ID_CD8A852AA3,1,1
ID_7F8C217334,1,1
ID_5C13B09C43,1,1
ID_3CFC3E32A4,1,1
ID_CFC6182E2D,1,1
ID_0494D63CBC,1,1
ID_FAD3F32692,1,1
ID_02FF621D16,1,1
ID_C77E8C7B23,1,1
ID_DA7D0A5532,1,1
ID_C48D2632CF,1,1
ID_4DFE572E6F,1,1
ID_3AB76379D6,1,1
ID_BEB205F35D,1,1
ID_6DDDAB7E42,1,1
ID_931E1A0D39,1,1
ID_373808060F,1,1
ID_A84FF1CEF4,1,1
ID_DC6B7152D8,1,1
ID_5BC15A1A63,1,1
ID_FE32635629,1,1
ID_DF4DB5704B,1,1
ID_5A105CE08A,1,1
ID_73A05357D9,1,1
ID_0255C9F8A8,1,1
ID_AEF714A31D,1,1
ID_F45ACBC72C,1,1
ID_4925F242AA,1,1
ID_31F774A0D6,1,1
ID_71B0B10D4C,1,1
ID_1EEA3FC177,1,1
ID_0F53754324,1,1
ID_E4B3D6B009,1,1
ID_757348971E,1,1
ID_2CA3266476,1,1
ID_E7F9E76A69,1,1
ID_1C67489BA5,1,1
ID_B044851DC7,1,1
ID_E6D483C732,1,1
ID_0AE784F3A0,1,1
ID_6900DC495F,1,1
ID_DB030F107B,1,1
ID_AB3A3E35A3,1,1
ID_6EBE37A319,1,1
ID_C249AFA8BC,1,1
ID_A8EF033451,1,1
ID_7DBE8CCCD5,1,1
ID_801BE65D5D,1,1
ID_4ACF62117F,1,1
ID_2E0BA4F139,1,1
ID_AEA34D0BDB,1,1
ID_F64CF1696F,1,1
ID_32D85DFF96,1,1
ID_3501AE4633,1,1
ID_2E15A08C7D,1,1
ID_FC576E4979,1,1
ID_CB2FC9D93A,1,1
ID_342FAA14D9,1,1
ID_E14C398761,1,1
ID_219DBB5D80,1,1
ID_91EB990E02,1,1
ID_D6E49266EA,1,1
ID_E311885CB5,1,1
ID_A39D2ED016,1,1
ID_EFC986559C,1,1
ID_C601914C21,1,1
ID_1C4882CBAB,1,1
ID_B2D6C8FCBE,1,1
ID_349387A037,1,1
ID_BCBB99FB22,1,1
ID_C1BE07DAF8,1,1
ID_8A21F0F36F,1,1
ID_59986069A8,1,1
ID_A685A2D651,1,1
ID_F1D2669714,1,1
ID_2F14D7BD4C,1,1
ID_0FB13528C6,1,1
ID_0A21336BF6,1,1
ID_9ECBCB38EF,1,1
ID_1AD1848611,1,1
ID_EB4449DC27,1,1
ID_9BF53DF27A,1,1
ID_CFC52D7F5C,1,1
ID_9AE29C1494,1,1
ID_2D6F4D6A30,1,1
ID_2C014EDC52,1,1
ID_71F1F4500F,1,1
ID_5E0DC46A15,1,1
ID_B5E1E20343,1,1
ID_2E9947382F,1,1
ID_BB0AD0B5B7,1,1
ID_A762BE3F0B,1,1
ID_E4982680D5,1,1
ID_DB664A9EEA,1,1
ID_A3EEBD2F04,1,1
ID_2F7E676B50,1,1
ID_AE2E8D09FF,1,1
ID_FECBBD56B0,1,1
ID_AF3F7AC71F,1,1
ID_33A60EC959,1,1
ID_6FAF5625BE,1,1
ID_E0ED58E869,1,1
ID_B041B33F72,1,1
ID_1255AE424A,1,1
ID_A6643F68AA,1,1
ID_D53C433E48,1,1
ID_B8003CCE71,1,1
ID_B124B24CF1,1,1
ID_CE22B99640,1,1
ID_2002864798,1,1
ID_833C6AA644,1,1
ID_BFAF30823A,1,1
ID_511CEA4957,1,1
ID_CC25674F37,1,1
ID_80E0B6350B,1,1
ID_ABF3B7B75F,1,1
ID_EB345F140F,1,1
ID_9B6CC9BB64,1,1
ID_3B9E9D3F61,1,1
ID_5209155091,1,1
ID_CBC54D1256,1,1
ID_7204E5331E,1,1
ID_BA2A997E9E,1,1
ID_1846B93DE2,1,1
ID_59B75FEC94,1,1
ID_DB0D0D1957,1,1
ID_55E823469E,1,1
ID_6D13E026B8,1,1
ID_C157512177,1,1
ID_D571B86F01,1,1
ID_BA55704DB5,1,1
ID_85FCC2435F,1,1
ID_D934E436B9,1,1
ID_BFE612AD76,1,1
ID_926C5C4373,1,1
ID_1D1A4329C5,1,1
ID_06CD908A31,1,1
ID_48FAFFADDF,1,1
ID_0D7782B0AF,1,1
ID_3213700826,1,1
ID_65E8002611,1,1
ID_BAC43F6119,1,1
ID_D26BE7AC89,1,1
ID_59C7C00C06,1,1
ID_32EE4D58F6,1,1
ID_192DCFC72A,1,1
ID_0983F1B487,1,1
ID_146AD67CFC,1,1
ID_7560EA1AE0,1,1
ID_BADDB546CE,1,1
ID_DC430215F7,1,1
ID_9A8FE268AE,1,1
ID_246C10BFD2,1,1
ID_0D9D15000F,1,1
ID_33A20FCFBE,1,1
ID_04E0070FC6,1,1
ID_0D7B454F9F,1,1
ID_F1D7A86D08,1,1
ID_3D6FD11DF5,1,1
ID_F9ABC10DFF,1,1
ID_3238669517,1,1
ID_DFDDF2C8A5,1,1
ID_2C1AE290A2,1,1
ID_56D651CBE1,1,1
ID_45F38E55CE,1,1
ID_2BF09D6A56,1,1
ID_AD5404B4BC,1,1
ID_8295C036E9,1,1
ID_29C68B7EAC,1,1
ID_C748733D70,1,1
ID_3726D5A90D,1,1
ID_C64C7F4BD7,1,1
ID_73D1940D16,1,1
ID_66EFA31DEB,1,1
ID_8A62051F13,1,1
ID_969405EDAD,1,1
ID_0F5650A257,1,1
ID_A7DE5D1993,1,1
ID_22CAE35050,1,1
ID_94C58973A8,1,1
ID_CD689C8B86,1,1
ID_9895B31924,1,1
ID_CC5587D193,1,1
ID_DD71D5B9C7,1,1
ID_4874E9EE11,1,1
ID_A3D7EBD787,1,1
ID_51C64C977B,1,1
ID_F52203063F,1,1
ID_F9A7C58FB9,1,1
ID_2B6325386E,1,1
ID_0DB910B89C,1,1
ID_05E3250876,1,1
ID_1A03821908,1,1
ID_D4ADF79F6F,1,1
ID_4E5D0293D6,1,1
ID_7C3A92C80C,1,1
ID_FA1645D48B,1,1
ID_DFBD655EB8,1,1
ID_DF56D4708D,1,1
ID_9D380D32AD,1,1
ID_E002BCDA75,1,1
ID_AA3AA2E851,1,1
ID_0E53F2E2E0,1,1
ID_E307AAE371,1,1
ID_8210561AE9,1,1
ID_10A5A4741B,1,1
ID_1B3321E1C1,1,1
ID_C6A3C0E50A,1,1
ID_9FA985DE44,1,1
ID_55DC70CCF0,1,1
ID_B99C287BFC,1,1
ID_39520D11DC,1,1
ID_7AAE0B35CE,1,1
ID_40A6C3DA06,1,1
ID_81AECF5FA9,1,1
ID_509DEA3019,1,1
ID_D589FACA3C,1,1
ID_5668B75047,1,1
ID_9028FA12F5,1,1
ID_04A6C26823,1,1
ID_D9D47C6A5C,1,1
ID_85A3C3A986,1,1
ID_EFAA34C882,1,1
ID_A68D023904,1,1
ID_63FDBBCF41,1,1
ID_AB3AD8EF9E,1,1
ID_DA29FD9349,1,1
ID_295257B748,1,1
ID_36C87ED2B1,1,1
ID_D3A66EC4FE,1,1
ID_D95F6C4043,1,1
